取得日時,工区,ステータス
2026-02-03 10:25:35,C-4-2,作業中
2026-02-03 10:25:35,C-5,作業中
2026-02-03 10:25:35,C-6,作業中
2026-02-03 10:25:35,C-7,作業中
2026-02-03 10:25:35,C-8,作業中
2026-02-03 10:25:35,D-1-1,作業中
2026-02-03 10:25:35,D-1-2,作業中
2026-02-03 10:25:35,D-2,作業中
2026-02-03 10:25:35,D-3,作業中
2026-02-03 10:25:35,D-4,作業中
2026-02-03 10:25:35,D-5,作業中
2026-02-03 10:25:35,D-6-1,作業中
2026-02-03 10:25:35,D-6-2,作業中
2026-02-03 10:25:35,D-7,作業中
2026-02-03 10:25:35,D-8,作業中
2026-02-03 10:25:35,D-9,作業中
2026-02-03 10:25:35,D-10,作業中
2026-02-03 10:25:35,D-11,作業中
2026-02-03 10:25:35,D-12-1,作業中
2026-02-03 10:25:35,D-12-2,作業中
2026-02-03 10:25:35,D-13,作業中
2026-02-03 10:25:35,D-14,作業中
2026-02-03 10:25:35,D-15,作業中
2026-02-03 10:25:35,D-16,作業中
2026-02-03 10:25:35,D-17,現場確認中
2026-02-03 10:25:35,E-1-1,現場確認中
2026-02-03 10:25:35,E-1-2,現場確認中
2026-02-03 10:25:35,E-2,作業中
2026-02-03 10:25:35,E-3-1,作業中
2026-02-03 10:25:35,E-3-2,現場確認中
2026-02-03 10:25:35,E-3-3,作業中
2026-02-03 10:25:35,E-4-1,作業中
2026-02-03 10:25:35,E-4-2,作業中
2026-02-03 10:25:35,E-5,作業中
2026-02-03 10:25:35,E-6,作業中
2026-02-03 10:25:35,E-7-1,作業中
2026-02-03 10:25:35,E-7-2,作業中
2026-02-03 10:25:35,E-8,作業中
2026-02-03 10:25:35,E-9,作業中
2026-02-03 10:25:35,E-10-1,作業中
2026-02-03 10:25:35,E-10-2,作業中
2026-02-03 10:25:35,F-1,作業中
2026-02-03 10:25:35,F-2-1,現場確認中
2026-02-03 10:25:35,F-2-2A,作業中
2026-02-03 10:25:35,F-2-2B,現場確認中
2026-02-03 10:25:35,F-2-2C,現場確認中
2026-02-03 10:25:35,F-3,作業中
2026-02-03 10:25:35,F-4-1,作業中
2026-02-03 10:25:35,F-4-2,現場確認中
2026-02-03 10:25:35,F-5,現場確認中
2026-02-03 10:25:35,F-6-1,作業中
2026-02-03 10:25:35,F-6-2,作業予定あり
2026-02-03 10:25:35,F-7,作業中
2026-02-03 10:25:35,F-8-1,作業中
2026-02-03 10:25:35,F-8-2,作業中
2026-02-03 10:25:35,F-9,作業中
2026-02-03 10:25:35,F-10,現場確認中
2026-02-03 10:25:35,F-11,作業予定あり
2026-02-03 10:25:35,G-1-1,作業中
2026-02-03 10:25:35,G-1-2,作業中
2026-02-03 10:25:35,G-2,作業中
2026-02-03 10:25:35,G-3,現場確認中
2026-02-03 10:25:35,G-4,作業中
2026-02-03 10:25:35,G-5,作業中
2026-02-03 10:25:35,G-6-1,現場確認中
2026-02-03 10:25:35,G-6-2,現場確認中
2026-02-03 10:25:35,G-7,現場確認中
2026-02-03 10:25:35,G-8,作業中
2026-02-03 10:25:35,G-9,作業中
2026-02-03 10:25:35,G-10,作業中
2026-02-03 10:25:35,H-1-1,作業予定あり
2026-02-03 10:25:35,H-1-2,作業中
2026-02-03 10:25:35,H-2-1,作業予定あり
2026-02-03 10:25:35,H-2-2,作業中
2026-02-03 10:25:35,H-3,現場確認中
2026-02-03 10:25:35,H-4,作業中
2026-02-03 10:25:35,I-1,作業中
2026-02-03 10:25:35,I-2-1,現場確認中
2026-02-03 10:25:35,I-2-2,作業中
2026-02-03 10:25:35,I-2-3,現場確認中
2026-02-03 10:25:35,I-3-1A,作業中
2026-02-03 10:25:35,I-3-1B,作業中
2026-02-03 10:25:35,I-3-1C,作業中
2026-02-03 10:25:35,I-3-2,作業中
2026-02-03 10:25:35,J-1-1,現場確認中
2026-02-03 10:25:35,J-1-2,作業中
2026-02-03 10:25:35,J-2,作業中
2026-02-03 10:25:35,J-3,作業中
2026-02-03 10:25:35,J-4,作業中
2026-02-03 10:25:35,J-5-1,現場確認中
2026-02-03 10:25:35,J-5-2,作業中
2026-02-03 10:25:35,J-6,作業中
2026-02-03 10:25:35,J-7,作業中
2026-02-03 10:25:35,J-8,現場確認中
2026-02-03 10:25:35,J-9,作業中
2026-02-03 10:25:35,J-10,現場確認中
2026-02-03 10:25:35,J-11,作業中
2026-02-03 10:25:35,J-12,作業中
2026-02-03 10:25:35,J-13,作業予定あり
2026-02-03 10:25:35,J-14,作業中
2026-02-03 10:25:35,J-15,作業中
2026-02-03 10:25:35,J-16-1,作業中
2026-02-03 10:25:35,J-16-2,作業予定あり
2026-02-03 10:25:35,J-17,作業中
2026-02-03 10:25:35,J-18,作業中
2026-02-03 10:25:35,K-1,作業中
2026-02-03 10:25:35,K-2,作業中
2026-02-03 10:25:35,K-3,作業予定あり
2026-02-03 10:25:35,K-4,作業中
2026-02-03 10:25:35,L-1,作業中
2026-02-03 10:25:35,L-2,作業中
2026-02-03 10:25:35,L-3,現場確認中
2026-02-03 10:25:35,L-4,作業中
2026-02-03 10:25:35,L-5,作業予定あり
2026-02-03 10:25:35,L-6,作業中
2026-02-03 10:25:35,L-7,作業中
2026-02-03 10:25:35,L-8,現場確認中
2026-02-03 10:25:35,L-9,作業中
2026-02-03 10:25:35,細越工区,作業中
2026-02-03 10:25:35,問屋町工区,作業中
2026-02-03 10:25:35,松元台団地工区,現場確認中
2026-02-03 10:25:35,幸畑団地1工区,作業中
2026-02-03 10:25:35,幸畑団地2工区,作業中
2026-02-03 10:25:35,幸畑阿部野工区,作業中
2026-02-03 10:25:35,幸畑谷脇工区,作業中
2026-02-03 10:25:35,月見野工区,作業中
2026-02-03 10:25:35,戸山団地1工区,作業中
2026-02-03 10:25:35,戸山団地2工区,作業中
2026-02-03 10:25:35,戸山団地3工区,作業中
2026-02-03 10:25:35,戸山団地4工区,作業中
2026-02-03 10:25:35,野内工区,作業中
2026-02-03 10:25:35,久栗坂工区,作業中
2026-02-03 10:25:35,浅虫工区,作業中
2026-02-03 10:25:35,戸山工区,現場確認中
2026-02-03 10:25:35,桑原工区,作業中
2026-02-03 10:25:35,宮田工区,作業中
2026-02-03 10:25:35,諏訪沢工区,作業中
2026-02-03 10:25:35,後潟工区,作業中
2026-02-03 10:25:35,内真部工区,作業中
2026-02-03 10:25:35,奥内1工区,作業中
2026-02-03 10:25:35,奥内2工区,作業予定あり
2026-02-03 10:25:35,飛鳥工区,作業中
2026-02-03 10:25:35,白旗野工区,作業中
2026-02-03 10:25:35,鶴ｹ坂･孫内工区,作業中
2026-02-03 10:25:35,太陽台団地工区,現場確認中
2026-02-03 10:25:35,高田工区,現場確認中
2026-02-03 10:25:35,荒川･八ﾂ役1工区,作業中
2026-02-03 10:25:35,荒川･八ﾂ役2工区,作業中
2026-02-03 10:25:35,金浜･上野工区,作業中
2026-02-03 10:25:35,大別内工区,作業中
2026-02-03 10:25:35,野木工区,作業中
2026-02-03 10:25:35,合子沢工区,作業予定あり
2026-02-03 10:25:35,横内1工区,作業予定あり
2026-02-03 10:25:35,横内2工区,作業予定あり
2026-02-03 10:25:35,梨の木工区,現場確認中
2026-02-03 10:25:35,沢山工区,現場確認中
2026-02-03 10:25:35,三本木工区,現場確認中
2026-02-03 10:25:35,矢田工区,作業中
2026-02-03 10:25:35,下湯工区,現場確認中
2026-02-03 11:19:40,A-1,作業中
2026-02-03 11:19:40,A-2,作業中
2026-02-03 11:19:40,A-3,作業中
2026-02-03 11:19:40,A-4,現場確認中
2026-02-03 11:19:40,A-5,作業中
2026-02-03 11:19:40,A-6,作業中
2026-02-03 11:19:40,B-1,現場確認中
2026-02-03 11:19:40,B-2-1,作業中
2026-02-03 11:19:40,B-2-2,作業中
2026-02-03 11:19:40,B-3-1,作業中
2026-02-03 11:19:40,B-3-2,現場確認中
2026-02-03 11:19:40,B-4-1,作業中
2026-02-03 11:19:40,B-4-2,作業中
2026-02-03 11:19:40,B-5,現場確認中
2026-02-03 11:19:40,B-6,作業中
2026-02-03 11:19:40,B-7,現場確認中
2026-02-03 11:19:40,B-8,現場確認中
2026-02-03 11:19:40,B-9,作業中
2026-02-03 11:19:40,B-10-1,作業中
2026-02-03 11:19:40,B-10-2,作業中
2026-02-03 11:19:40,B-11-1,現場確認中
2026-02-03 11:19:40,B-11-2A,作業中
2026-02-03 11:19:40,B-11-2B,作業中
2026-02-03 11:19:40,B-12-1,現場確認中
2026-02-03 11:19:40,B-12-2,現場確認中
2026-02-03 11:19:40,B-13,現場確認中
2026-02-03 11:19:40,C-1-1,作業中
2026-02-03 11:19:40,C-1-2,作業中
2026-02-03 11:19:40,C-2-1,現場確認中
2026-02-03 11:19:40,C-2-2,現場確認中
2026-02-03 11:19:40,C-3-1,現場確認中
2026-02-03 11:19:40,C-3-2,作業中
2026-02-03 11:19:40,C-4-1,作業中
2026-02-03 11:19:40,C-4-2,作業中
2026-02-03 11:19:40,C-5,作業中
2026-02-03 11:19:40,C-6,作業中
2026-02-03 11:19:40,C-7,作業中
2026-02-03 11:19:40,C-8,作業中
2026-02-03 11:19:40,D-1-1,作業中
2026-02-03 11:19:40,D-1-2,作業中
2026-02-03 11:19:40,D-2,作業中
2026-02-03 11:19:40,D-3,作業中
2026-02-03 11:19:40,D-4,作業中
2026-02-03 11:19:40,D-5,作業中
2026-02-03 11:19:40,D-6-1,作業中
2026-02-03 11:19:40,D-6-2,作業中
2026-02-03 11:19:40,D-7,作業中
2026-02-03 11:19:40,D-8,作業中
2026-02-03 11:19:40,D-9,作業中
2026-02-03 11:19:40,D-10,作業中
2026-02-03 11:19:40,D-11,作業中
2026-02-03 11:19:40,D-12-1,作業中
2026-02-03 11:19:40,D-12-2,作業中
2026-02-03 11:19:40,D-13,作業中
2026-02-03 11:19:40,D-14,作業中
2026-02-03 11:19:40,D-15,作業中
2026-02-03 11:19:40,D-16,作業中
2026-02-03 11:19:40,D-17,現場確認中
2026-02-03 11:19:40,E-1-1,現場確認中
2026-02-03 11:19:40,E-1-2,現場確認中
2026-02-03 11:19:40,E-2,作業中
2026-02-03 11:19:40,E-3-1,作業中
2026-02-03 11:19:40,E-3-2,現場確認中
2026-02-03 11:19:40,E-3-3,作業中
2026-02-03 11:19:40,E-4-1,作業中
2026-02-03 11:19:40,E-4-2,作業中
2026-02-03 11:19:40,E-5,作業中
2026-02-03 11:19:40,E-6,作業中
2026-02-03 11:19:40,E-7-1,作業中
2026-02-03 11:19:40,E-7-2,作業中
2026-02-03 11:19:40,E-8,作業中
2026-02-03 11:19:40,E-9,作業中
2026-02-03 11:19:40,E-10-1,作業中
2026-02-03 11:19:40,E-10-2,作業中
2026-02-03 11:19:40,F-1,作業中
2026-02-03 11:19:40,F-2-1,現場確認中
2026-02-03 11:19:40,F-2-2A,作業中
2026-02-03 11:19:40,F-2-2B,現場確認中
2026-02-03 11:19:40,F-2-2C,現場確認中
2026-02-03 11:19:40,F-3,作業中
2026-02-03 11:19:40,F-4-1,作業中
2026-02-03 11:19:40,F-4-2,現場確認中
2026-02-03 11:19:40,F-5,現場確認中
2026-02-03 11:19:40,F-6-1,作業中
2026-02-03 11:19:40,F-6-2,作業予定あり
2026-02-03 11:19:40,F-7,作業中
2026-02-03 11:19:40,F-8-1,作業中
2026-02-03 11:19:40,F-8-2,作業中
2026-02-03 11:19:40,F-9,作業中
2026-02-03 11:19:40,F-10,現場確認中
2026-02-03 11:19:40,F-11,作業予定あり
2026-02-03 11:19:40,G-1-1,作業中
2026-02-03 11:19:40,G-1-2,作業中
2026-02-03 11:19:40,G-2,作業中
2026-02-03 11:19:40,G-3,現場確認中
2026-02-03 11:19:40,G-4,作業中
2026-02-03 11:19:40,G-5,作業中
2026-02-03 11:19:40,G-6-1,現場確認中
2026-02-03 11:19:40,G-6-2,現場確認中
2026-02-03 11:19:40,G-7,現場確認中
2026-02-03 11:19:40,G-8,作業中
2026-02-03 11:19:40,G-9,作業中
2026-02-03 11:19:40,G-10,作業中
2026-02-03 11:19:40,H-1-1,作業予定あり
2026-02-03 11:19:40,H-1-2,作業中
2026-02-03 11:19:40,H-2-1,作業予定あり
2026-02-03 11:19:40,H-2-2,作業中
2026-02-03 11:19:40,H-3,現場確認中
2026-02-03 11:19:40,H-4,作業中
2026-02-03 11:19:40,I-1,作業中
2026-02-03 11:19:40,I-2-1,現場確認中
2026-02-03 11:19:40,I-2-2,作業中
2026-02-03 11:19:40,I-2-3,現場確認中
2026-02-03 11:19:40,I-3-1A,作業中
2026-02-03 11:19:40,I-3-1B,作業中
2026-02-03 11:19:40,I-3-1C,作業中
2026-02-03 11:19:40,I-3-2,作業中
2026-02-03 11:19:40,J-1-1,現場確認中
2026-02-03 11:19:40,J-1-2,作業中
2026-02-03 11:19:40,J-2,作業中
2026-02-03 11:19:40,J-3,作業中
2026-02-03 11:19:40,J-4,作業中
2026-02-03 11:19:40,J-5-1,現場確認中
2026-02-03 11:19:40,J-5-2,作業中
2026-02-03 11:19:40,J-6,作業中
2026-02-03 11:19:40,J-7,作業中
2026-02-03 11:19:40,J-8,現場確認中
2026-02-03 11:19:40,J-9,作業中
2026-02-03 11:19:40,J-10,現場確認中
2026-02-03 11:19:40,J-11,作業中
2026-02-03 11:19:40,J-12,作業中
2026-02-03 11:19:40,J-13,作業予定あり
2026-02-03 11:19:40,J-14,作業中
2026-02-03 11:19:40,J-15,作業中
2026-02-03 11:19:40,J-16-1,作業中
2026-02-03 11:19:40,J-16-2,作業予定あり
2026-02-03 11:19:40,J-17,作業中
2026-02-03 11:19:40,J-18,作業中
2026-02-03 11:19:40,K-1,作業中
2026-02-03 11:19:40,K-2,作業中
2026-02-03 11:19:40,K-3,作業予定あり
2026-02-03 11:19:40,K-4,作業中
2026-02-03 11:19:40,L-1,作業中
2026-02-03 11:19:40,L-2,作業中
2026-02-03 11:19:40,L-3,現場確認中
2026-02-03 11:19:40,L-4,作業中
2026-02-03 11:19:40,L-5,作業予定あり
2026-02-03 11:19:40,L-6,作業中
2026-02-03 11:19:40,L-7,作業中
2026-02-03 11:19:40,L-8,現場確認中
2026-02-03 11:19:40,L-9,作業中
2026-02-03 11:19:40,細越工区,作業中
2026-02-03 11:19:40,問屋町工区,作業中
2026-02-03 11:19:40,松元台団地工区,現場確認中
2026-02-03 11:19:40,幸畑団地1工区,作業中
2026-02-03 11:19:40,幸畑団地2工区,作業中
2026-02-03 11:19:40,幸畑阿部野工区,作業中
2026-02-03 11:19:40,幸畑谷脇工区,作業中
2026-02-03 11:19:40,月見野工区,作業中
2026-02-03 11:19:40,戸山団地1工区,作業中
2026-02-03 11:19:40,戸山団地2工区,作業中
2026-02-03 11:19:40,戸山団地3工区,作業中
2026-02-03 11:19:40,戸山団地4工区,作業中
2026-02-03 11:19:40,野内工区,作業中
2026-02-03 11:19:40,久栗坂工区,作業中
2026-02-03 11:19:40,浅虫工区,作業中
2026-02-03 11:19:40,戸山工区,現場確認中
2026-02-03 11:19:40,桑原工区,作業中
2026-02-03 11:19:40,宮田工区,作業中
2026-02-03 11:19:40,諏訪沢工区,作業中
2026-02-03 11:19:40,後潟工区,作業中
2026-02-03 11:19:40,内真部工区,作業中
2026-02-03 11:19:40,奥内1工区,作業中
2026-02-03 11:19:40,奥内2工区,作業予定あり
2026-02-03 11:19:40,飛鳥工区,作業中
2026-02-03 11:19:40,白旗野工区,作業中
2026-02-03 11:19:40,鶴ｹ坂･孫内工区,作業中
2026-02-03 11:19:40,太陽台団地工区,現場確認中
2026-02-03 11:19:40,高田工区,現場確認中
2026-02-03 11:19:40,荒川･八ﾂ役1工区,作業中
2026-02-03 11:19:40,荒川･八ﾂ役2工区,作業中
2026-02-03 11:19:40,金浜･上野工区,作業中
2026-02-03 11:19:40,大別内工区,作業中
2026-02-03 11:19:40,野木工区,作業中
2026-02-03 11:19:40,合子沢工区,作業予定あり
2026-02-03 11:19:40,横内1工区,作業予定あり
2026-02-03 11:19:40,横内2工区,作業予定あり
2026-02-03 11:19:40,梨の木工区,現場確認中
2026-02-03 11:19:40,沢山工区,現場確認中
2026-02-03 11:19:40,三本木工区,現場確認中
2026-02-03 11:19:40,矢田工区,作業中
2026-02-03 11:19:40,下湯工区,現場確認中
2026-02-03 11:37:37,A-1,作業中
2026-02-03 11:37:37,A-2,作業中
2026-02-03 11:37:37,A-3,作業中
2026-02-03 11:37:37,A-4,現場確認中
2026-02-03 11:37:37,A-5,作業中
2026-02-03 11:37:37,A-6,作業中
2026-02-03 11:37:37,B-1,現場確認中
2026-02-03 11:37:37,B-2-1,作業中
2026-02-03 11:37:37,B-2-2,作業中
2026-02-03 11:37:37,B-3-1,作業中
2026-02-03 11:37:37,B-3-2,現場確認中
2026-02-03 11:37:37,B-4-1,作業中
2026-02-03 11:37:37,B-4-2,作業中
2026-02-03 11:37:37,B-5,現場確認中
2026-02-03 11:37:37,B-6,作業中
2026-02-03 11:37:37,B-7,現場確認中
2026-02-03 11:37:37,B-8,現場確認中
2026-02-03 11:37:37,B-9,作業中
2026-02-03 11:37:37,B-10-1,作業中
2026-02-03 11:37:37,B-10-2,作業中
2026-02-03 11:37:37,B-11-1,現場確認中
2026-02-03 11:37:37,B-11-2A,作業中
2026-02-03 11:37:37,B-11-2B,作業中
2026-02-03 11:37:37,B-12-1,現場確認中
2026-02-03 11:37:37,B-12-2,現場確認中
2026-02-03 11:37:37,B-13,現場確認中
2026-02-03 11:37:37,C-1-1,作業中
2026-02-03 11:37:37,C-1-2,作業中
2026-02-03 11:37:37,C-2-1,現場確認中
2026-02-03 11:37:37,C-2-2,現場確認中
2026-02-03 11:37:37,C-3-1,現場確認中
2026-02-03 11:37:37,C-3-2,作業中
2026-02-03 11:37:37,C-4-1,作業中
2026-02-03 11:37:37,C-4-2,作業中
2026-02-03 11:37:37,C-5,作業中
2026-02-03 11:37:37,C-6,作業中
2026-02-03 11:37:37,C-7,作業中
2026-02-03 11:37:37,C-8,作業中
2026-02-03 11:37:37,D-1-1,作業中
2026-02-03 11:37:37,D-1-2,作業中
2026-02-03 11:37:37,D-2,作業中
2026-02-03 11:37:37,D-3,作業中
2026-02-03 11:37:37,D-4,作業中
2026-02-03 11:37:37,D-5,作業中
2026-02-03 11:37:37,D-6-1,作業中
2026-02-03 11:37:37,D-6-2,作業中
2026-02-03 11:37:37,D-7,作業中
2026-02-03 11:37:37,D-8,作業中
2026-02-03 11:37:37,D-9,作業中
2026-02-03 11:37:37,D-10,作業中
2026-02-03 11:37:37,D-11,作業中
2026-02-03 11:37:37,D-12-1,作業中
2026-02-03 11:37:37,D-12-2,作業中
2026-02-03 11:37:37,D-13,作業中
2026-02-03 11:37:37,D-14,作業中
2026-02-03 11:37:37,D-15,作業中
2026-02-03 11:37:37,D-16,作業中
2026-02-03 11:37:37,D-17,現場確認中
2026-02-03 11:37:37,E-1-1,現場確認中
2026-02-03 11:37:37,E-1-2,現場確認中
2026-02-03 11:37:37,E-2,作業中
2026-02-03 11:37:37,E-3-1,作業中
2026-02-03 11:37:37,E-3-2,現場確認中
2026-02-03 11:37:37,E-3-3,作業中
2026-02-03 11:37:37,E-4-1,作業中
2026-02-03 11:37:37,E-4-2,作業中
2026-02-03 11:37:37,E-5,作業中
2026-02-03 11:37:37,E-6,作業中
2026-02-03 11:37:37,E-7-1,作業中
2026-02-03 11:37:37,E-7-2,作業中
2026-02-03 11:37:37,E-8,作業中
2026-02-03 11:37:37,E-9,作業中
2026-02-03 11:37:37,E-10-1,作業中
2026-02-03 11:37:37,E-10-2,作業中
2026-02-03 11:37:37,F-1,作業中
2026-02-03 11:37:37,F-2-1,現場確認中
2026-02-03 11:37:37,F-2-2A,作業中
2026-02-03 11:37:37,F-2-2B,現場確認中
2026-02-03 11:37:37,F-2-2C,現場確認中
2026-02-03 11:37:37,F-3,作業中
2026-02-03 11:37:37,F-4-1,作業中
2026-02-03 11:37:37,F-4-2,現場確認中
2026-02-03 11:37:37,F-5,現場確認中
2026-02-03 11:37:37,F-6-1,作業中
2026-02-03 11:37:37,F-6-2,作業予定あり
2026-02-03 11:37:37,F-7,作業中
2026-02-03 11:37:37,F-8-1,作業中
2026-02-03 11:37:37,F-8-2,作業中
2026-02-03 11:37:37,F-9,作業中
2026-02-03 11:37:37,F-10,現場確認中
2026-02-03 11:37:37,F-11,作業予定あり
2026-02-03 11:37:37,G-1-1,作業中
2026-02-03 11:37:37,G-1-2,作業中
2026-02-03 11:37:37,G-2,作業中
2026-02-03 11:37:37,G-3,現場確認中
2026-02-03 11:37:37,G-4,作業中
2026-02-03 11:37:37,G-5,作業中
2026-02-03 11:37:37,G-6-1,現場確認中
2026-02-03 11:37:37,G-6-2,現場確認中
2026-02-03 11:37:37,G-7,現場確認中
2026-02-03 11:37:37,G-8,作業中
2026-02-03 11:37:37,G-9,作業中
2026-02-03 11:37:37,G-10,作業中
2026-02-03 11:37:37,H-1-1,作業予定あり
2026-02-03 11:37:37,H-1-2,作業中
2026-02-03 11:37:37,H-2-1,作業予定あり
2026-02-03 11:37:37,H-2-2,作業中
2026-02-03 11:37:37,H-3,現場確認中
2026-02-03 11:37:37,H-4,作業中
2026-02-03 11:37:37,I-1,作業中
2026-02-03 11:37:37,I-2-1,現場確認中
2026-02-03 11:37:37,I-2-2,作業中
2026-02-03 11:37:37,I-2-3,現場確認中
2026-02-03 11:37:37,I-3-1A,作業中
2026-02-03 11:37:37,I-3-1B,作業中
2026-02-03 11:37:37,I-3-1C,作業中
2026-02-03 11:37:37,I-3-2,作業中
2026-02-03 11:37:37,J-1-1,現場確認中
2026-02-03 11:37:37,J-1-2,作業中
2026-02-03 11:37:37,J-2,作業中
2026-02-03 11:37:37,J-3,作業中
2026-02-03 11:37:37,J-4,作業中
2026-02-03 11:37:37,J-5-1,現場確認中
2026-02-03 11:37:37,J-5-2,作業中
2026-02-03 11:37:37,J-6,作業中
2026-02-03 11:37:37,J-7,作業中
2026-02-03 11:37:37,J-8,現場確認中
2026-02-03 11:37:37,J-9,作業中
2026-02-03 11:37:37,J-10,現場確認中
2026-02-03 11:37:37,J-11,作業中
2026-02-03 11:37:37,J-12,作業中
2026-02-03 11:37:37,J-13,作業予定あり
2026-02-03 11:37:37,J-14,作業中
2026-02-03 11:37:37,J-15,作業中
2026-02-03 11:37:37,J-16-1,作業中
2026-02-03 11:37:37,J-16-2,作業予定あり
2026-02-03 11:37:37,J-17,作業中
2026-02-03 11:37:37,J-18,作業中
2026-02-03 11:37:37,K-1,作業中
2026-02-03 11:37:37,K-2,作業中
2026-02-03 11:37:37,K-3,作業予定あり
2026-02-03 11:37:37,K-4,作業中
2026-02-03 11:37:37,L-1,作業中
2026-02-03 11:37:37,L-2,作業中
2026-02-03 11:37:37,L-3,現場確認中
2026-02-03 11:37:37,L-4,作業中
2026-02-03 11:37:37,L-5,作業予定あり
2026-02-03 11:37:37,L-6,作業中
2026-02-03 11:37:37,L-7,作業中
2026-02-03 11:37:37,L-8,現場確認中
2026-02-03 11:37:37,L-9,作業中
2026-02-03 11:37:37,細越工区,作業中
2026-02-03 11:37:37,問屋町工区,作業中
2026-02-03 11:37:37,松元台団地工区,現場確認中
2026-02-03 11:37:37,幸畑団地1工区,作業中
2026-02-03 11:37:37,幸畑団地2工区,作業中
2026-02-03 11:37:37,幸畑阿部野工区,作業中
2026-02-03 11:37:37,幸畑谷脇工区,作業中
2026-02-03 11:37:37,月見野工区,作業中
2026-02-03 11:37:37,戸山団地1工区,作業中
2026-02-03 11:37:37,戸山団地2工区,作業中
2026-02-03 11:37:37,戸山団地3工区,作業中
2026-02-03 11:37:37,戸山団地4工区,作業中
2026-02-03 11:37:37,野内工区,作業中
2026-02-03 11:37:37,久栗坂工区,作業中
2026-02-03 11:37:37,浅虫工区,作業中
2026-02-03 11:37:37,戸山工区,現場確認中
2026-02-03 11:37:37,桑原工区,作業中
2026-02-03 11:37:37,宮田工区,作業中
2026-02-03 11:37:37,諏訪沢工区,作業中
2026-02-03 11:37:37,後潟工区,作業中
2026-02-03 11:37:37,内真部工区,作業中
2026-02-03 11:37:37,奥内1工区,作業中
2026-02-03 11:37:37,奥内2工区,作業予定あり
2026-02-03 11:37:37,飛鳥工区,作業中
2026-02-03 11:37:37,白旗野工区,作業中
2026-02-03 11:37:37,鶴ｹ坂･孫内工区,作業中
2026-02-03 11:37:37,太陽台団地工区,現場確認中
2026-02-03 11:37:37,高田工区,現場確認中
2026-02-03 11:37:37,荒川･八ﾂ役1工区,作業中
2026-02-03 11:37:37,荒川･八ﾂ役2工区,作業中
2026-02-03 11:37:37,金浜･上野工区,作業中
2026-02-03 11:37:37,大別内工区,作業中
2026-02-03 11:37:37,野木工区,作業中
2026-02-03 11:37:37,合子沢工区,作業予定あり
2026-02-03 11:37:37,横内1工区,作業予定あり
2026-02-03 11:37:37,横内2工区,作業予定あり
2026-02-03 11:37:37,梨の木工区,現場確認中
2026-02-03 11:37:37,沢山工区,現場確認中
2026-02-03 11:37:37,三本木工区,現場確認中
2026-02-03 11:37:37,矢田工区,作業中
2026-02-03 11:37:37,下湯工区,現場確認中
