取得日時,工区,ステータス
2026-02-14 06:27:21,Ｈ－２－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｈ－３,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｈ－４,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｉ－１,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｉ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｉ－２－２,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｉ－２－３,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｉ－３－１Ａ,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｉ－３－１Ｂ,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｉ－３－１Ｃ,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｉ－３－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１－１,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,一部路面整正作業
2026-02-14 06:27:21,Ｊ－３,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－４,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－５－１,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－５－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－６,現場確認中（現場確認中のもの）,2月13日 作業予定,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－７,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,一部路面整正作業
2026-02-14 06:27:21,Ｊ－８,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－９,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１０,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１３,作業予定あり（直近の作業日程が予定されているもの）,2月16日 作業予定,新規指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１４,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１５,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１６－１,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１６－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１７,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｊ－１８,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｋ－１,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｋ－２,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｋ－３,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｋ－４,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－１,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－３,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－４,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－５,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－６,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－７,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－８,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,Ｌ－９,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,細越工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,問屋町工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,松元台団地工区,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,幸畑団地１工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,幸畑阿部野工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,幸畑谷脇工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,月見野工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,戸山団地１工区,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,戸山団地２工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,一部路面整正作業予定
2026-02-14 06:27:21,戸山団地３工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,一部路面整正作業予定
2026-02-14 06:27:21,戸山団地４工区,作業予定あり（直近の作業日程が予定されているもの）,2月15日 作業予定,継続指令,2月13日 19:00 現在,一部路面整正作業予定
2026-02-14 06:27:21,野内工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,久栗坂工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,浅虫工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,戸山工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,一部路面整正作業予定
2026-02-14 06:27:21,桑原工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,宮田工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,諏訪沢工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,後潟工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,内真部工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,奥内１工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,奥内２工区,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,飛鳥工区,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,白旗野工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,鶴ケ坂・孫内工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,太陽台団地工区,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,新規指令,2月13日 19:00 現在,
2026-02-14 06:27:21,高田工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,荒川・八ツ役１工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,荒川・八ツ役２工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,金浜・上野工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,大別内工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,野木工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,合子沢工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,横内１工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,横内２工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,梨の木工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,沢山工区,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月13日 19:00 現在,
2026-02-14 06:27:21,三本木工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,矢田工区,現場確認中（現場確認中のもの）,-,－,2月13日 19:00 現在,
2026-02-14 06:27:21,下湯工区,現場確認中（現場確認中のもの）,2月13日 作業予定,－,2月13日 19:00 現在,
2026-02-14 06:27:21,幸畑団地２工区,作業予定あり（直近の作業日程が予定されているもの）,2月13日 作業予定,継続指令,2月13日 19:00 現在,一部路面整正作業
2026-02-14 21:29:23,Ａ－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ａ－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ａ－３,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ａ－４,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ａ－５,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ａ－６,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－２－１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－２－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－３－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－３－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－４－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－４－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－５,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－６,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－７,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－８,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－９,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１０－１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１０－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１１－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１１－２Ａ,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１１－２Ｂ,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１２－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１２－２,現場確認中（現場確認中のもの）,2月14日 作業予定,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｂ－１３,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－１－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－１－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－２－１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－２－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－３－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－３－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－４－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－４－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－５,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－６,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－７,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｃ－８,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,一部路面整正作業
2026-02-14 21:29:23,Ｄ－１－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１－２,作業予定あり（直近の作業日程が予定されているもの）,2月15日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－３,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－４,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－５,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－６－１,作業予定あり（直近の作業日程が予定されているもの）,2月16日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－６－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－７,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－８,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－９,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１０,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１２－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１２－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１３,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１４,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１５,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１６,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｄ－１７,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－１－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－１－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－３－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－３－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－３－３,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－４－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－４－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－５,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－６,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－７－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－７－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－８,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－９,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－１０－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｅ－１０－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－２－２Ａ,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－２－２Ｂ,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－２－２Ｃ,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－３,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－４－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－４－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－５,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－６－１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－６－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－７,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－８－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－８－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－９,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－１０,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｆ－１１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－１－１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－１－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,新規指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－３,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－４,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－５,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－６－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－６－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－７,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－８,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－９,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｇ－１０,作業予定あり（直近の作業日程が予定されているもの）,2月15日 作業予定,新規指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｈ－１－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｈ－１－２,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｈ－２－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｈ－２－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｈ－３,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｈ－４,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｉ－１,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,新規指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｉ－２－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｉ－２－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｉ－２－３,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｉ－３－１Ａ,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｉ－３－１Ｂ,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｉ－３－１Ｃ,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｉ－３－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－１－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－１－２,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,一部路面整正作業
2026-02-14 21:29:23,Ｊ－３,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－４,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－５－１,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－５－２,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－６,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,雪盛処理
2026-02-14 21:29:23,Ｊ－７,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－８,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－９,作業予定あり（直近の作業日程が予定されているもの）,2月14日 作業予定,継続指令,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－１０,現場確認中（現場確認中のもの）,-,－,2月14日 19:00 現在,
2026-02-14 21:29:23,Ｊ－１１,作業日程調整中（作業日程を調整中のもの）,調整中,継続指令,2月14日 19:00 現在,
